X,Y,OBJECTID,VEH_CRASH_KEY,VEH_UNITKEY,CASENUMBER,DRIVERAGE,DRIVERGEN,DL_STATE,CHARGED,ALCRESULT,DRUGTEST,DRUGRESULT,DRIVERCOND,VISIONOBS,DCONTCIRC1,DCONTCIRC2,VCONFIG,CARGOBODY,VYEAR,MAKE,MODEL,STYLE,VLP_STATE,OCCUPANTS,VACTION,SEQEVENTS1,SEQEVENTS2,SEQEVENTS3,SEQEVENTS4,MOSTHARM,SPEEDLIMIT,TRAFCONT,FIXOBJSTR,MOSTDAMAGE,DAMAGE,CSEVERITY,MAJORCAUSE,CSURFCOND,DRUGALCREL,ROADTYPE,WZ_RELATED,FATALITIES,CRASH_YEAR,XCOORD,YCOORD,FROM_MEASURE,TO_MEASURE,ROUTEID,CRASH_DATETIME,CRASH_DATETIME_UTC,CRASH_DATETIME_UTC_OFFSET,REST_UPDATED,REST_UPDATED_UTC_OFFSET,GLOBALID
-10440832.6252,5103477.4397,510744,20160923145,1557384,20160923145,57,F,IA,77,-77.0,1,77,1,1,88,77,2,1,2012,Ford,F150,PK,IA,1,1,33,77,77,77,33,50,2,28,6,2,5,24,1,8,1,,0,2016,434048,4607331,,,,,,,2024/08/09 13:53:33+00,,{E80BB3A9-8A51-43E1-9A70-39F8DDDA9C0B}
-10440832.6252,5103477.4397,510745,20160923145,1557385,20160923145,18,M,IA,77,-77.0,1,77,1,1,7,77,2,1,2007,GMC,SIERRA K1500,PK,IA,1,1,33,77,77,77,33,50,2,28,12,2,5,24,1,8,1,,0,2016,434048,4607331,,,,,,,2024/08/09 13:53:33+00,,{195E79C9-6EE5-4818-9B42-F9BE63D30F95}
-10183834.2876,5111224.2674,510746,20160923146,1557386,20160923146,44,F,IA,1,-77.0,1,77,1,1,7,77,1,1,2009,KIA,SPC,4D,IA,3,2,33,77,77,77,33,35,1,28,12,2,5,24,1,8,1,,0,2016,626294,4613914,,,,,,,2024/08/09 13:53:33+00,,{460CD241-1B49-457E-B9F6-E2D2BDE072C2}
-10183834.2876,5111224.2674,510747,20160923146,1557387,20160923146,41,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2011,HOND,CRV,SW,IA,2,2,33,77,77,77,33,35,1,28,6,2,5,24,1,8,1,,0,2016,626294,4613914,,,,,,,2024/08/09 13:53:33+00,,{024DE986-82BF-4518-B62B-65FE95A1400D}
-10403688.584,5106770.9744,510748,20160923148,1557390,20160923148,200,NR,XX,77,-77.0,77,77,98,98,88,77,1,1,2013,Nissan,ALTIMA,2D,IA,0,12,35,77,77,77,35,25,1,28,12,2,4,71,1,8,1,,0,2016,461861,4609585,,,,,,,2024/08/09 13:53:33+00,,{2706D506-5F6F-424C-BD85-9AA7EE88C81A}
-10403688.584,5106770.9744,510749,20160923148,1557391,20160923148,200,NR,XX,77,-77.0,77,77,77,77,99,77,99,77,7777,NR,NR,NR,XX,1,99,72,77,77,77,72,777,77,28,77,77,4,71,1,8,1,,0,2016,461861,4609585,,,,,,,2024/08/09 13:53:33+00,,{32FB90BB-2149-4417-B8C7-310390A3CC71}
-10067487.7854,5205303.2676,510750,20160923149,1557392,20160923149,200,NR,XX,77,-77.0,77,77,77,1,98,77,2,1,2008,GMC,SRA,PK,IA,0,13,33,1,77,77,77,35,1,28,7,3,5,23,2,6,1,,0,2016,711220,4685733,,,,,,,2024/08/09 13:53:33+00,,{E4C026B1-4208-4208-B055-751048000334}
-10067487.7854,5205303.2676,510751,20160923149,1557393,20160923149,47,F,IA,77,-77.0,9,77,7,1,6,8,1,1,1989,Volkswagen,GOL,4D,IA,1,1,35,99,77,77,35,35,1,28,1,5,5,23,2,6,1,,0,2016,711220,4685733,,,,,,,2024/08/09 13:53:33+00,,{45D3EE13-9A14-4229-8D86-86D9F517C54E}
-10670778.0732,5051042.4762,510752,20160923152,1557398,20160923152,20,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2007,FORD,FUSION,SE,IA,1,1,33,77,77,77,33,35,2,28,3,3,4,30,1,8,1,,0,2016,260643,4571764,,,,,,,2024/08/09 13:53:33+00,,{CA0725D1-D741-4894-8C60-25AC78F77162}
-10670778.0732,5051042.4762,510753,20160923152,1557399,20160923152,22,M,NE,77,-77.0,77,77,99,99,11,77,99,1,2002,Ford,MUSTANG,2 DR,NE,1,2,33,72,77,77,33,35,2,28,11,9,4,30,1,8,1,,0,2016,260643,4571764,,,,,,,2024/08/09 13:53:33+00,,{4CB400AA-43E5-41E9-B4B9-ECB1134E8484}
